date,press,dew,temp,pollution,wnd_dir,wnd_spd,snow,rain
2012-06-24 02:00:00,1001.0,22,23.0,0.0,SE,1.79,0,0
2012-06-24 03:00:00,1001.0,21,23.0,238.0,SE,4.92,0,0
2012-06-24 04:00:00,1001.0,21,23.0,229.0,SE,6.71,0,0
2012-06-24 05:00:00,1001.0,21,23.0,215.0,SE,9.84,0,0
2012-06-24 06:00:00,1002.0,21,23.0,170.0,SE,13.86,0,0
2012-06-24 07:00:00,1002.0,21,23.0,166.0,SE,18.78,0,0
2012-06-24 08:00:00,1002.0,21,23.0,162.0,SE,22.8,0,0
2012-06-24 09:00:00,1002.0,21,24.0,145.0,SE,26.82,0,0
2012-06-24 10:00:00,1002.0,20,24.0,127.0,SE,30.84,0,0
2012-06-24 11:00:00,1002.0,20,24.0,132.0,SE,33.97,0,0
2012-06-24 12:00:00,1003.0,21,24.0,143.0,SE,35.76,0,1
2012-06-24 13:00:00,1002.0,22,23.0,163.0,SE,37.55,0,2
2012-06-24 14:00:00,1002.0,22,23.0,168.0,cv,0.89,0,3
2012-06-24 15:00:00,1002.0,23,24.0,130.0,cv,1.78,0,4
2012-06-24 16:00:00,1002.0,22,24.0,140.0,cv,2.67,0,5
2012-06-24 17:00:00,1002.0,23,24.0,162.0,SE,1.79,0,0
2012-06-24 18:00:00,1002.0,22,24.0,196.0,SE,4.92,0,1
2012-06-24 19:00:00,1003.0,22,24.0,143.0,SE,8.05,0,0
2012-06-24 20:00:00,1003.0,22,23.0,140.0,cv,0.89,0,0
2012-06-24 21:00:00,1004.0,22,22.0,144.0,SE,1.79,0,1
2012-06-24 22:00:00,1004.0,21,22.0,144.0,SE,3.58,0,2
2012-06-24 23:00:00,1004.0,21,22.0,69.0,cv,0.89,0,3
2012-06-25 00:00:00,1004.0,21,21.0,75.0,cv,1.78,0,4
2012-06-25 01:00:00,1004.0,21,21.0,71.0,cv,2.23,0,5
2012-06-25 02:00:00,1005.0,21,21.0,70.0,cv,3.12,0,6
2012-06-25 03:00:00,1005.0,21,21.0,61.0,NE,1.79,0,7
2012-06-25 04:00:00,1005.0,20,20.0,73.0,NE,4.92,0,8
2012-06-25 05:00:00,1005.0,20,20.0,75.0,SE,1.79,0,0
2012-06-25 06:00:00,1005.0,20,20.0,86.0,NE,1.79,0,0
2012-06-25 07:00:00,1006.0,21,21.0,98.0,cv,0.89,0,0
2012-06-25 08:00:00,1006.0,21,22.0,94.0,NW,1.79,0,0
2012-06-25 09:00:00,1006.0,21,23.0,90.0,cv,0.89,0,0
2012-06-25 10:00:00,1006.0,21,24.0,76.0,SE,1.79,0,0
2012-06-25 11:00:00,1006.0,20,25.0,80.0,SE,4.92,0,0
2012-06-25 12:00:00,1006.0,21,26.0,91.0,SE,8.94,0,0
2012-06-25 13:00:00,1006.0,21,26.0,95.0,SE,12.07,0,0
2012-06-25 14:00:00,1005.0,21,26.0,101.0,SE,16.09,0,0
2012-06-25 15:00:00,1005.0,21,26.0,118.0,SE,19.22,0,0
2012-06-25 16:00:00,1006.0,20,26.0,135.0,SE,22.35,0,0
2012-06-25 17:00:00,1006.0,20,26.0,147.0,SE,25.48,0,0
2012-06-25 18:00:00,1005.0,21,26.0,131.0,SE,29.5,0,0
2012-06-25 19:00:00,1006.0,21,25.0,128.0,SE,32.63,0,0
2012-06-25 20:00:00,1007.0,21,25.0,88.0,SE,35.76,0,0
2012-06-25 21:00:00,1007.0,21,24.0,60.0,SE,37.55,0,0
2012-06-25 22:00:00,1008.0,22,24.0,62.0,SE,40.68,0,0
2012-06-25 23:00:00,1008.0,21,24.0,73.0,SE,43.81,0,0
2012-06-26 00:00:00,1008.0,21,24.0,64.0,SE,46.94,0,0
2012-06-26 01:00:00,1008.0,21,23.0,132.0,SE,50.96,0,0
2012-06-26 02:00:00,1008.0,20,23.0,138.0,SE,54.98,0,0
2012-06-26 03:00:00,1008.0,20,23.0,131.0,SE,58.11,0,0
2012-06-26 04:00:00,1009.0,19,23.0,131.0,cv,0.89,0,0
2012-06-26 05:00:00,1009.0,20,22.0,134.0,cv,1.78,0,1
2012-06-26 06:00:00,1010.0,20,22.0,127.0,SE,1.79,0,0
2012-06-26 07:00:00,1010.0,20,23.0,116.0,cv,0.89,0,0
2012-06-26 08:00:00,1010.0,20,23.0,120.0,SE,1.79,0,0
2012-06-26 09:00:00,1011.0,20,23.0,111.0,SE,4.92,0,0
2012-06-26 10:00:00,1011.0,20,24.0,108.0,SE,6.71,0,0
2012-06-26 11:00:00,1010.0,21,26.0,107.0,SE,8.5,0,0
2012-06-26 12:00:00,1010.0,21,25.0,115.0,SE,10.29,0,0
2012-06-26 13:00:00,1010.0,21,25.0,118.0,SE,13.42,0,0
2012-06-26 14:00:00,1010.0,22,27.0,121.0,NE,1.79,0,0
2012-06-26 15:00:00,1009.0,22,27.0,150.0,SE,3.13,0,0
2012-06-26 16:00:00,1009.0,21,28.0,149.0,SE,7.15,0,0
2012-06-26 17:00:00,1009.0,22,27.0,131.0,SE,10.28,0,0
2012-06-26 18:00:00,1010.0,22,26.0,126.0,SE,12.07,0,0
2012-06-26 19:00:00,1010.0,21,25.0,100.0,SE,15.2,0,0
2012-06-26 20:00:00,1011.0,21,24.0,59.0,SE,16.99,0,0
2012-06-26 21:00:00,1011.0,21,24.0,57.0,SE,20.12,0,0
2012-06-26 22:00:00,1012.0,21,24.0,47.0,SE,23.25,0,0
2012-06-26 23:00:00,1012.0,21,23.0,44.0,SE,26.38,0,0
2012-06-27 00:00:00,1012.0,20,22.0,48.0,SE,27.27,0,0
2012-06-27 01:00:00,1012.0,20,22.0,51.0,SE,29.06,0,0
2012-06-27 02:00:00,1012.0,20,21.0,66.0,SE,29.95,0,0
2012-06-27 03:00:00,1012.0,19,21.0,77.0,cv,0.89,0,0
2012-06-27 04:00:00,1013.0,20,21.0,110.0,cv,1.78,0,0
2012-06-27 05:00:00,1013.0,20,21.0,127.0,cv,2.23,0,0
2012-06-27 06:00:00,1013.0,21,21.0,130.0,cv,3.12,0,0
2012-06-27 07:00:00,1014.0,20,24.0,139.0,SE,1.79,0,0
2012-06-27 08:00:00,1014.0,19,24.0,111.0,SE,3.58,0,0
2012-06-27 09:00:00,1013.0,19,25.0,96.0,SE,6.71,0,0
2012-06-27 10:00:00,1013.0,18,26.0,62.0,SE,9.84,0,0
2012-06-27 11:00:00,1013.0,18,27.0,51.0,SE,12.97,0,0
2012-06-27 12:00:00,1012.0,18,27.0,44.0,cv,1.79,0,0
2012-06-27 13:00:00,1012.0,18,28.0,58.0,SE,3.13,0,0
2012-06-27 14:00:00,1011.0,18,28.0,63.0,cv,1.79,0,0
2012-06-27 15:00:00,1011.0,18,28.0,70.0,SE,3.13,0,0
2012-06-27 16:00:00,1011.0,18,27.0,72.0,SE,6.26,0,0
2012-06-27 17:00:00,1011.0,18,27.0,46.0,SE,9.39,0,0
2012-06-27 18:00:00,1010.0,18,26.0,31.0,SE,12.52,0,0
2012-06-27 19:00:00,1011.0,18,25.0,36.0,SE,16.54,0,0
2012-06-27 20:00:00,1011.0,18,25.0,39.0,SE,18.33,0,0
2012-06-27 21:00:00,1011.0,19,24.0,51.0,SE,20.12,0,0
2012-06-27 22:00:00,1012.0,18,24.0,41.0,SE,21.91,0,0
2012-06-27 23:00:00,1012.0,19,23.0,34.0,SE,23.7,0,0
2012-06-28 00:00:00,1011.0,19,23.0,34.0,SE,25.49,0,0
2012-06-28 01:00:00,1011.0,19,22.0,43.0,SE,26.38,0,0
2012-06-28 02:00:00,1011.0,19,22.0,51.0,SE,28.17,0,0
2012-06-28 03:00:00,1011.0,19,22.0,59.0,SE,29.96,0,0
2012-06-28 04:00:00,1010.0,19,22.0,59.0,SE,31.75,0,1
2012-06-28 05:00:00,1010.0,19,21.0,53.0,SE,33.54,0,2
2012-06-28 06:00:00,1011.0,19,21.0,52.0,SE,34.43,0,3
2012-06-28 07:00:00,1011.0,20,21.0,63.0,cv,0.89,0,4
2012-06-28 08:00:00,1011.0,20,21.0,60.0,SE,1.79,0,5
2012-06-28 09:00:00,1011.0,19,20.0,74.0,SE,3.58,0,6
2012-06-28 10:00:00,1011.0,20,21.0,86.0,SE,5.37,0,7
2012-06-28 11:00:00,1011.0,20,21.0,89.0,SE,7.16,0,8
2012-06-28 12:00:00,1010.0,20,21.0,84.0,SE,8.95,0,9
2012-06-28 13:00:00,1010.0,20,22.0,106.0,SE,10.74,0,0
2012-06-28 14:00:00,1009.0,20,22.0,128.0,cv,0.89,0,1
2012-06-28 15:00:00,1009.0,20,23.0,174.0,NE,1.79,0,0
2012-06-28 16:00:00,1008.0,21,23.0,208.0,NE,3.58,0,0
2012-06-28 17:00:00,1008.0,21,23.0,194.0,SE,1.79,0,0
2012-06-28 18:00:00,1008.0,21,22.0,218.0,NE,0.89,0,1
2012-06-28 19:00:00,1008.0,21,21.0,202.0,NE,4.02,0,2
2012-06-28 20:00:00,1008.0,21,22.0,178.0,NE,4.91,0,3
2012-06-28 21:00:00,1008.0,21,22.0,174.0,SE,1.79,0,0
2012-06-28 22:00:00,1008.0,21,22.0,175.0,cv,0.89,0,1
2012-06-28 23:00:00,1008.0,21,21.0,151.0,SE,0.89,0,2
2012-06-29 00:00:00,1007.0,21,21.0,129.0,SE,2.68,0,3
2012-06-29 01:00:00,1007.0,21,21.0,0.0,cv,0.89,0,4
2012-06-29 02:00:00,1006.0,21,21.0,109.0,SE,1.79,0,5
2012-06-29 03:00:00,1005.0,20,21.0,104.0,SE,3.58,0,6
2012-06-29 04:00:00,1005.0,21,21.0,118.0,cv,0.89,0,7
2012-06-29 05:00:00,1005.0,21,21.0,105.0,cv,1.78,0,8
2012-06-29 06:00:00,1005.0,20,20.0,91.0,SE,1.79,0,9
2012-06-29 07:00:00,1005.0,20,21.0,90.0,SE,3.58,0,10
2012-06-29 08:00:00,1006.0,20,21.0,72.0,cv,0.89,0,11
2012-06-29 09:00:00,1005.0,20,21.0,75.0,SE,1.79,0,12
2012-06-29 10:00:00,1005.0,20,21.0,74.0,SE,3.58,0,0
2012-06-29 11:00:00,1005.0,21,21.0,63.0,SE,5.37,0,0
2012-06-29 12:00:00,1004.0,21,22.0,61.0,SE,7.16,0,0
2012-06-29 13:00:00,1004.0,21,23.0,61.0,SE,8.95,0,0
2012-06-29 14:00:00,1004.0,21,24.0,59.0,cv,0.89,0,0
2012-06-29 15:00:00,1003.0,21,24.0,67.0,SE,1.79,0,0
2012-06-29 16:00:00,1003.0,21,24.0,69.0,SE,3.58,0,0
2012-06-29 17:00:00,1003.0,21,24.0,73.0,SE,5.37,0,0
2012-06-29 18:00:00,1003.0,21,24.0,72.0,SE,7.16,0,0
2012-06-29 19:00:00,1004.0,21,24.0,73.0,SE,8.95,0,0
2012-06-29 20:00:00,1004.0,20,24.0,81.0,SE,10.74,0,0
2012-06-29 21:00:00,1004.0,21,23.0,83.0,cv,0.89,0,0
2012-06-29 22:00:00,1004.0,21,23.0,98.0,cv,1.78,0,0
2012-06-29 23:00:00,1004.0,21,22.0,106.0,SE,0.89,0,0
2012-06-30 00:00:00,1004.0,21,22.0,110.0,cv,0.89,0,0
2012-06-30 01:00:00,1004.0,21,22.0,98.0,SE,1.79,0,0
2012-06-30 02:00:00,1004.0,21,22.0,104.0,cv,0.89,0,0
2012-06-30 03:00:00,1004.0,21,23.0,105.0,NW,1.79,0,0
2012-06-30 04:00:00,1004.0,21,22.0,97.0,NW,3.58,0,0
2012-06-30 05:00:00,1004.0,21,22.0,127.0,NW,5.37,0,0
2012-06-30 06:00:00,1004.0,21,22.0,128.0,cv,0.89,0,0
2012-06-30 07:00:00,1004.0,22,23.0,128.0,NW,1.79,0,0
2012-06-30 08:00:00,1004.0,22,25.0,100.0,NW,4.92,0,0
2012-06-30 09:00:00,1004.0,22,27.0,78.0,NW,6.71,0,0
2012-06-30 10:00:00,1004.0,22,29.0,70.0,cv,0.89,0,0
2012-06-30 11:00:00,1004.0,21,29.0,50.0,NE,1.79,0,0
2012-06-30 12:00:00,1003.0,18,32.0,36.0,NW,1.79,0,0
2012-06-30 13:00:00,1003.0,15,33.0,30.0,cv,0.89,0,0
2012-06-30 14:00:00,1002.0,16,34.0,24.0,cv,1.78,0,0
2012-06-30 15:00:00,1002.0,16,34.0,21.0,cv,2.67,0,0
2012-06-30 16:00:00,1001.0,16,34.0,27.0,SE,3.13,0,0
2012-06-30 17:00:00,1001.0,15,33.0,40.0,SE,6.26,0,0
2012-06-30 18:00:00,1001.0,19,31.0,40.0,SE,12.07,0,0
2012-06-30 19:00:00,1002.0,19,29.0,27.0,SE,15.2,0,0
2012-06-30 20:00:00,1002.0,19,29.0,42.0,SE,19.22,0,0
2012-06-30 21:00:00,1002.0,20,28.0,71.0,SE,22.35,0,0
2012-06-30 22:00:00,1002.0,20,27.0,69.0,SE,26.37,0,0
2012-06-30 23:00:00,1002.0,22,27.0,69.0,SE,30.39,0,0
2012-07-01 00:00:00,1002.0,22,26.0,77.0,SE,34.41,0,0
2012-07-01 01:00:00,1002.0,22,26.0,77.0,SE,37.54,0,0
2012-07-01 02:00:00,1001.0,22,24.0,90.0,SE,39.33,0,0
2012-07-01 03:00:00,1001.0,22,24.0,104.0,cv,0.89,0,0
2012-07-01 04:00:00,1001.0,22,23.0,112.0,SE,1.79,0,0
2012-07-01 05:00:00,1001.0,22,23.0,126.0,SE,3.58,0,0
2012-07-01 06:00:00,1001.0,22,23.0,131.0,SE,5.37,0,0
2012-07-01 07:00:00,1001.0,23,24.0,134.0,SE,8.5,0,0
2012-07-01 08:00:00,1000.0,23,25.0,135.0,SE,11.63,0,0
2012-07-01 09:00:00,1000.0,24,27.0,145.0,SE,13.42,0,0
2012-07-01 10:00:00,1000.0,24,28.0,138.0,SE,15.21,0,0
2012-07-01 11:00:00,999.0,24,30.0,140.0,SE,18.34,0,0
2012-07-01 12:00:00,998.0,24,32.0,137.0,SE,21.47,0,0
2012-07-01 13:00:00,998.0,24,33.0,129.0,SE,24.6,0,0
2012-07-01 14:00:00,997.0,23,33.0,0.0,SE,29.52,0,0
2012-07-01 15:00:00,997.0,23,34.0,133.0,SE,33.54,0,0
2012-07-01 16:00:00,996.0,23,34.0,140.0,SE,37.56,0,0
2012-07-01 17:00:00,996.0,23,35.0,121.0,cv,1.79,0,0
2012-07-01 18:00:00,996.0,23,35.0,122.0,SE,3.13,0,0
2012-07-01 19:00:00,996.0,25,32.0,0.0,NE,1.79,0,0
2012-07-01 20:00:00,997.0,25,30.0,120.0,NE,4.92,0,0
2012-07-01 21:00:00,998.0,25,30.0,192.0,NE,6.71,0,0
2012-07-01 22:00:00,998.0,24,29.0,199.0,NE,9.84,0,0
2012-07-01 23:00:00,998.0,25,28.0,205.0,NW,3.13,0,0
2012-07-02 00:00:00,999.0,25,28.0,200.0,NW,6.26,0,0
2012-07-02 01:00:00,999.0,22,27.0,178.0,NE,3.13,0,0
2012-07-02 02:00:00,1000.0,17,26.0,104.0,NE,7.15,0,0
2012-07-02 03:00:00,1000.0,16,25.0,84.0,NE,10.28,0,0
2012-07-02 04:00:00,1000.0,13,22.0,61.0,NW,3.13,0,0
2012-07-02 05:00:00,1000.0,14,21.0,38.0,NW,6.26,0,0
2012-07-02 06:00:00,1000.0,16,23.0,27.0,cv,0.89,0,0
2012-07-02 07:00:00,1001.0,15,26.0,17.0,cv,1.34,0,0
2012-07-02 08:00:00,1001.0,14,28.0,17.0,NE,1.79,0,0
2012-07-02 09:00:00,1001.0,13,31.0,19.0,cv,0.89,0,0
2012-07-02 10:00:00,1000.0,14,32.0,12.0,NW,1.79,0,0
2012-07-02 11:00:00,999.0,15,32.0,9.0,NE,1.79,0,0
2012-07-02 12:00:00,998.0,13,34.0,13.0,NW,1.79,0,0
2012-07-02 13:00:00,997.0,11,34.0,13.0,cv,3.13,0,0
2012-07-02 14:00:00,996.0,12,35.0,12.0,cv,4.92,0,0
2012-07-02 15:00:00,996.0,14,35.0,19.0,SE,3.13,0,0
2012-07-02 16:00:00,996.0,14,35.0,0.0,cv,7.15,0,0
2012-07-02 17:00:00,995.0,13,34.0,16.0,SE,5.81,0,0
2012-07-02 18:00:00,995.0,14,33.0,22.0,SE,8.94,0,0
2012-07-02 19:00:00,996.0,13,32.0,21.0,SE,12.96,0,0
2012-07-02 20:00:00,996.0,13,32.0,24.0,SE,16.09,0,0
2012-07-02 21:00:00,997.0,17,29.0,27.0,SE,17.88,0,0
2012-07-02 22:00:00,997.0,16,29.0,22.0,SE,19.67,0,0
2012-07-02 23:00:00,997.0,14,30.0,23.0,SE,21.46,0,0
2012-07-03 00:00:00,997.0,17,25.0,33.0,cv,0.89,0,0
2012-07-03 01:00:00,996.0,18,23.0,45.0,cv,1.78,0,0
2012-07-03 02:00:00,996.0,18,23.0,48.0,NW,1.79,0,0
2012-07-03 03:00:00,996.0,18,21.0,51.0,NW,4.92,0,0
2012-07-03 04:00:00,996.0,18,21.0,45.0,NW,5.81,0,0
2012-07-03 05:00:00,997.0,18,20.0,48.0,NW,8.94,0,0
2012-07-03 06:00:00,997.0,19,22.0,35.0,NW,12.07,0,0
2012-07-03 07:00:00,997.0,20,25.0,0.0,NW,16.09,0,0
2012-07-03 08:00:00,997.0,19,29.0,29.0,NW,17.88,0,0
2012-07-03 09:00:00,997.0,17,30.0,21.0,NE,1.79,0,0
2012-07-03 10:00:00,997.0,15,32.0,20.0,NW,3.13,0,0
2012-07-03 11:00:00,997.0,15,33.0,16.0,NE,3.13,0,0
2012-07-03 12:00:00,996.0,15,34.0,18.0,NE,4.92,0,0
2012-07-03 13:00:00,996.0,16,35.0,18.0,NE,6.71,0,0
2012-07-03 14:00:00,995.0,15,35.0,15.0,SE,3.13,0,0
2012-07-03 15:00:00,995.0,16,35.0,26.0,cv,1.79,0,0
2012-07-03 16:00:00,995.0,15,35.0,22.0,SE,1.79,0,0
2012-07-03 17:00:00,995.0,15,34.0,20.0,SE,4.92,0,0
2012-07-03 18:00:00,995.0,15,33.0,24.0,SE,8.05,0,0
2012-07-03 19:00:00,996.0,16,32.0,22.0,SE,9.84,0,0
2012-07-03 20:00:00,996.0,17,31.0,24.0,SE,11.63,0,0
2012-07-03 21:00:00,997.0,17,30.0,33.0,SE,14.76,0,0
2012-07-03 22:00:00,997.0,19,30.0,42.0,SE,19.68,0,0
2012-07-03 23:00:00,998.0,17,28.0,103.0,SE,25.49,0,0
2012-07-04 00:00:00,999.0,16,27.0,115.0,SE,28.62,0,0
2012-07-04 01:00:00,999.0,16,27.0,60.0,SE,30.41,0,0
2012-07-04 02:00:00,1000.0,17,26.0,45.0,SE,32.2,0,0
2012-07-04 03:00:00,1000.0,17,26.0,60.0,SE,35.33,0,0
2012-07-04 04:00:00,999.0,17,25.0,69.0,NE,1.79,0,0
2012-07-04 05:00:00,1000.0,18,24.0,87.0,cv,0.89,0,0
2012-07-04 06:00:00,1000.0,19,24.0,91.0,cv,1.78,0,0
2012-07-04 07:00:00,1001.0,18,26.0,114.0,SE,1.79,0,0
2012-07-04 08:00:00,1001.0,18,27.0,96.0,cv,0.89,0,0
2012-07-04 09:00:00,1001.0,18,28.0,97.0,NE,1.79,0,0
2012-07-04 10:00:00,1001.0,18,29.0,81.0,cv,1.79,0,0
2012-07-04 11:00:00,1001.0,18,30.0,81.0,SE,3.13,0,0
2012-07-04 12:00:00,1001.0,19,31.0,83.0,SE,6.26,0,0
2012-07-04 13:00:00,1000.0,19,31.0,88.0,SE,8.05,0,0
2012-07-04 14:00:00,1000.0,20,31.0,85.0,cv,3.13,0,0
2012-07-04 15:00:00,1000.0,19,31.0,95.0,SE,4.02,0,0
2012-07-04 16:00:00,1000.0,19,31.0,114.0,SE,8.94,0,0
2012-07-04 17:00:00,1000.0,22,29.0,0.0,SE,13.86,0,0
2012-07-04 18:00:00,1000.0,21,29.0,106.0,SE,18.78,0,0
2012-07-04 19:00:00,1001.0,19,28.0,105.0,SE,22.8,0,0
2012-07-04 20:00:00,1002.0,19,27.0,98.0,SE,26.82,0,0
2012-07-04 21:00:00,1002.0,17,27.0,89.0,SE,30.84,0,0
2012-07-04 22:00:00,1003.0,17,26.0,83.0,SE,34.86,0,0
2012-07-04 23:00:00,1003.0,18,25.0,68.0,SE,39.78,0,0
2012-07-05 00:00:00,1003.0,19,24.0,77.0,SE,42.91,0,0
2012-07-05 01:00:00,1003.0,19,24.0,75.0,SE,46.04,0,0
2012-07-05 02:00:00,1002.0,20,23.0,78.0,NW,1.79,0,0
2012-07-05 03:00:00,1002.0,20,23.0,86.0,NW,4.92,0,0
2012-07-05 04:00:00,1002.0,21,22.0,94.0,SE,3.13,0,1
2012-07-05 05:00:00,1002.0,21,22.0,93.0,cv,0.89,0,2
2012-07-05 06:00:00,1002.0,22,23.0,85.0,cv,1.34,0,0
2012-07-05 07:00:00,1003.0,22,23.0,77.0,SE,1.79,0,0
2012-07-05 08:00:00,1003.0,22,24.0,73.0,cv,0.89,0,1
2012-07-05 09:00:00,1003.0,22,24.0,105.0,NW,1.79,0,0
2012-07-05 10:00:00,1004.0,22,25.0,89.0,NW,4.92,0,1
2012-07-05 11:00:00,1004.0,22,25.0,93.0,NW,8.05,0,0
2012-07-05 12:00:00,1004.0,21,26.0,97.0,NW,9.84,0,0
2012-07-05 13:00:00,1004.0,21,27.0,92.0,SE,1.79,0,0
2012-07-05 14:00:00,1003.0,20,27.0,96.0,SE,3.58,0,0
2012-07-05 15:00:00,1003.0,21,26.0,109.0,SE,6.71,0,0
2012-07-05 16:00:00,1002.0,20,26.0,109.0,SE,10.73,0,0
2012-07-05 17:00:00,1002.0,21,27.0,110.0,SE,13.86,0,0
2012-07-05 18:00:00,1002.0,21,26.0,132.0,SE,16.99,0,0
2012-07-05 19:00:00,1003.0,21,26.0,149.0,SE,20.12,0,0
2012-07-05 20:00:00,1004.0,21,25.0,133.0,SE,21.91,0,0
2012-07-05 21:00:00,1005.0,21,25.0,124.0,SE,23.7,0,0
2012-07-05 22:00:00,1004.0,20,22.0,122.0,NW,4.02,0,1
2012-07-05 23:00:00,1002.0,20,22.0,32.0,SE,3.13,0,2
2012-07-06 00:00:00,1003.0,20,21.0,34.0,NW,7.15,0,0
2012-07-06 01:00:00,1003.0,20,21.0,46.0,cv,0.89,0,0
2012-07-06 02:00:00,1002.0,20,22.0,47.0,cv,1.78,0,0
2012-07-06 03:00:00,1002.0,20,22.0,53.0,cv,2.23,0,0
2012-07-06 04:00:00,1003.0,20,22.0,55.0,NW,0.89,0,0
2012-07-06 05:00:00,1003.0,20,22.0,52.0,NW,2.68,0,0
2012-07-06 06:00:00,1003.0,21,22.0,52.0,NW,3.57,0,0
2012-07-06 07:00:00,1003.0,21,22.0,56.0,NW,5.36,0,0
2012-07-06 08:00:00,1003.0,21,23.0,59.0,cv,0.89,0,0
2012-07-06 09:00:00,1003.0,21,24.0,90.0,cv,1.78,0,0
2012-07-06 10:00:00,1003.0,22,25.0,112.0,SE,1.79,0,0
2012-07-06 11:00:00,1003.0,22,26.0,123.0,cv,0.89,0,0
2012-07-06 12:00:00,1002.0,22,26.0,133.0,cv,1.78,0,0
2012-07-06 13:00:00,1003.0,22,25.0,155.0,SE,1.79,0,1
2012-07-06 14:00:00,1003.0,23,24.0,153.0,cv,1.79,0,2
2012-07-06 15:00:00,1002.0,23,25.0,159.0,cv,2.68,0,0
2012-07-06 16:00:00,1002.0,23,25.0,168.0,SE,1.79,0,0
2012-07-06 17:00:00,1002.0,23,25.0,179.0,NE,1.79,0,0
2012-07-06 18:00:00,1002.0,23,25.0,199.0,NE,3.58,0,0
2012-07-06 19:00:00,1002.0,23,25.0,184.0,NE,5.37,0,0
2012-07-06 20:00:00,1002.0,23,24.0,194.0,NE,7.16,0,0
2012-07-06 21:00:00,1002.0,23,24.0,188.0,NE,8.95,0,1
2012-07-06 22:00:00,1002.0,23,24.0,189.0,cv,0.89,0,0
2012-07-06 23:00:00,1002.0,23,24.0,179.0,cv,1.78,0,0
2012-07-07 00:00:00,1002.0,23,24.0,184.0,cv,2.67,0,0
2012-07-07 01:00:00,1002.0,23,24.0,177.0,NW,1.79,0,1
2012-07-07 02:00:00,1002.0,23,24.0,180.0,cv,0.89,0,2
2012-07-07 03:00:00,1002.0,23,24.0,180.0,NE,1.79,0,0
2012-07-07 04:00:00,1002.0,23,24.0,183.0,cv,0.89,0,0
2012-07-07 05:00:00,1002.0,23,23.0,187.0,NE,0.89,0,0
2012-07-07 06:00:00,1002.0,23,23.0,177.0,SE,1.79,0,0
2012-07-07 07:00:00,1002.0,23,24.0,179.0,cv,0.89,0,0
2012-07-07 08:00:00,1003.0,24,25.0,183.0,cv,1.78,0,0
2012-07-07 09:00:00,1002.0,24,26.0,173.0,SE,3.13,0,0
2012-07-07 10:00:00,1002.0,24,27.0,175.0,SE,4.92,0,0
2012-07-07 11:00:00,1002.0,24,28.0,168.0,SE,8.05,0,0
2012-07-07 12:00:00,1002.0,24,28.0,178.0,SE,11.18,0,0
2012-07-07 13:00:00,1001.0,24,29.0,157.0,SE,12.97,0,0
2012-07-07 14:00:00,1001.0,24,31.0,110.0,SE,16.1,0,0
2012-07-07 15:00:00,1001.0,24,30.0,97.0,SE,20.12,0,0
2012-07-07 16:00:00,1000.0,25,31.0,90.0,SE,24.14,0,0
2012-07-07 17:00:00,1000.0,24,30.0,103.0,SE,28.16,0,0
2012-07-07 18:00:00,1000.0,24,30.0,105.0,SE,32.18,0,0
2012-07-07 19:00:00,1000.0,24,29.0,134.0,SE,35.31,0,0
2012-07-07 20:00:00,1001.0,24,29.0,210.0,SE,38.44,0,0
2012-07-07 21:00:00,1001.0,24,28.0,232.0,SE,41.57,0,1
2012-07-07 22:00:00,1001.0,22,27.0,167.0,SE,44.7,0,2
2012-07-07 23:00:00,1002.0,21,27.0,163.0,SE,47.83,0,0
2012-07-08 00:00:00,1002.0,22,26.0,171.0,cv,0.89,0,0
2012-07-08 01:00:00,1001.0,23,25.0,152.0,cv,1.78,0,0
2012-07-08 02:00:00,1001.0,23,25.0,136.0,cv,2.67,0,0
2012-07-08 03:00:00,1001.0,23,25.0,149.0,cv,3.56,0,0
2012-07-08 04:00:00,1001.0,23,24.0,163.0,SE,0.89,0,0
2012-07-08 05:00:00,1002.0,23,25.0,169.0,cv,0.89,0,0
2012-07-08 06:00:00,1002.0,23,25.0,177.0,cv,1.78,0,0
2012-07-08 07:00:00,1002.0,24,26.0,184.0,cv,2.67,0,0
2012-07-08 08:00:00,1002.0,23,26.0,186.0,NE,1.79,0,0
2012-07-08 09:00:00,1003.0,24,26.0,185.0,NW,1.79,0,0
2012-07-08 10:00:00,1003.0,24,26.0,174.0,NW,3.58,0,0
2012-07-08 11:00:00,1003.0,24,28.0,152.0,NW,6.71,0,0
2012-07-08 12:00:00,1002.0,24,29.0,145.0,NW,9.84,0,0
2012-07-08 13:00:00,1002.0,24,31.0,135.0,cv,0.89,0,0
2012-07-08 14:00:00,1001.0,23,31.0,120.0,SE,1.79,0,0
2012-07-08 15:00:00,1002.0,23,31.0,130.0,cv,0.89,0,0
2012-07-08 16:00:00,1001.0,24,29.0,139.0,SE,4.92,0,0
2012-07-08 17:00:00,1001.0,23,28.0,113.0,SE,8.94,0,0
2012-07-08 18:00:00,1002.0,23,27.0,113.0,SE,13.86,0,0
2012-07-08 19:00:00,1002.0,24,27.0,119.0,SE,17.88,0,0
2012-07-08 20:00:00,1002.0,24,27.0,122.0,SE,19.67,0,0
2012-07-08 21:00:00,1003.0,24,26.0,125.0,SE,21.46,0,0
2012-07-08 22:00:00,1002.0,24,26.0,115.0,SE,24.59,0,0
2012-07-08 23:00:00,1002.0,24,26.0,109.0,SE,26.38,0,1
2012-07-09 00:00:00,1002.0,24,25.0,115.0,SE,29.51,0,2
